number fo coils	277
number of rows (r)	15
number fo columns (n)	29
number of doors	2
number of types	25
number of cranes	2
v1	1
v2	2
lambda1	2
lambda2	4
mu	0.5
RowDisUnit	4
ColDisUnit	2
RowDisUnit_2	4
ColDisUnit_2	2
safeDistance	1
door	r	n
1	3	28
2	7	28
crane	r	n
1	4	10
2	8	14
	door
Type	1	2	
1	2	0	
2	0	0	
3	0	1	
4	0	2	
5	0	0	
6	0	2	
7	1	0	
8	0	2	
9	1	0	
10	0	1	
11	2	0	
12	0	0	
13	3	0	
14	0	0	
15	0	0	
16	1	0	
17	0	0	
18	0	1	
19	0	1	
20	0	0	
21	0	0	
22	0	0	
23	0	0	
24	0	1	
25	0	0	
coil	r	n	type
1	7	0	0
2	12	0	0
3	9	0	0
4	6	0	0
5	3	0	0
6	2	0	0
7	10	0	0
8	9	0	0
9	11	0	0
10	9	0	0
11	10	0	0
12	3	0	0
13	2	0	0
14	2	0	0
15	7	0	0
16	5	0	0
17	6	0	0
18	11	0	0
19	11	0	0
20	5	0	0
21	1	0	0
22	13	0	0
23	1	0	0
24	2	3	17
25	12	27	19
26	11	21	19
27	3	9	17
28	11	27	17
29	5	19	11
30	13	1	24
31	10	15	7
32	6	7	25
33	8	11	9
34	5	13	24
35	7	21	21
36	1	27	10
37	4	19	20
38	1	11	4
39	13	27	12
40	7	15	23
41	8	5	21
42	4	15	10
43	12	11	23
44	9	17	25
45	12	1	14
46	11	1	17
47	8	23	11
48	9	21	14
49	6	3	10
50	7	3	16
51	9	23	4
52	2	17	3
53	9	9	12
54	6	21	10
55	9	3	18
56	9	27	23
57	13	7	1
58	5	25	24
59	13	19	1
60	2	1	17
61	9	15	10
62	2	7	25
63	1	15	11
64	11	5	22
65	2	13	13
66	10	25	15
67	13	21	22
68	3	23	11
69	10	1	5
70	10	17	11
71	6	19	7
72	5	9	5
73	12	23	22
74	10	23	15
75	1	7	19
76	8	9	10
77	4	27	21
78	10	16	8
79	1	19	4
80	1	17	6
81	10	11	15
82	4	25	4
83	2	2	2
84	13	20	2
85	12	7	25
86	4	11	20
87	5	5	17
88	4	1	10
89	1	5	24
90	2	19	5
91	10	13	5
92	13	3	10
93	8	10	10
94	5	3	4
95	13	25	23
96	6	9	13
97	3	11	13
98	11	23	22
99	13	26	6
100	4	7	21
101	4	26	17
102	12	5	1
103	7	25	20
104	2	5	17
105	9	7	15
106	5	15	4
107	2	11	22
108	9	11	13
109	12	19	24
110	4	3	15
111	13	13	20
112	3	21	23
113	11	7	19
114	11	3	21
115	2	4	10
116	7	17	21
117	12	15	8
118	5	7	1
119	7	27	21
120	2	6	4
121	6	13	16
122	10	19	8
123	11	15	6
124	8	7	8
125	11	2	7
126	3	1	2
127	1	9	17
128	1	3	4
129	9	13	22
130	7	23	19
131	3	19	7
132	2	18	6
133	4	5	13
134	8	19	20
135	12	25	14
136	2	25	24
137	2	9	1
138	6	5	4
139	5	17	22
140	7	5	11
141	7	9	9
142	7	22	17
143	6	23	10
144	11	4	2
145	7	1	3
146	12	3	15
147	10	5	5
148	1	13	2
149	12	26	10
150	4	21	4
151	1	4	17
152	6	8	10
153	4	23	5
154	4	24	25
155	10	21	22
156	12	2	17
157	6	20	25
158	11	9	20
159	8	27	2
160	1	12	20
161	9	10	10
162	13	5	13
163	1	25	13
164	13	17	23
165	2	15	5
166	7	19	21
167	10	18	4
168	13	2	16
169	5	8	13
170	13	23	2
171	10	7	21
172	4	2	11
173	5	23	22
174	5	24	11
175	3	20	6
176	9	14	21
177	11	25	10
178	12	17	12
179	5	11	4
180	10	3	17
181	9	12	3
182	12	16	7
183	2	12	3
184	11	24	11
185	12	9	21
186	3	17	22
187	9	8	22
188	12	13	23
189	12	4	3
190	9	5	5
191	11	22	3
192	5	21	21
193	10	24	12
194	12	21	9
195	7	2	4
196	10	14	14
197	5	1	22
198	9	16	7
199	12	18	10
200	10	6	2
201	12	12	15
202	1	1	24
203	3	27	22
204	8	17	15
205	12	22	14
206	4	20	2
207	13	24	5
208	5	27	14
209	12	20	4
210	7	20	4
211	10	20	16
212	10	22	8
213	10	27	15
214	6	22	18
215	10	12	4
216	2	27	10
217	8	3	7
218	8	13	24
219	3	25	6
220	1	26	15
221	6	27	21
222	13	15	4
223	5	14	10
224	2	14	25
225	2	16	22
226	11	13	18
227	4	6	18
228	13	9	8
229	9	6	18
230	6	6	14
231	6	17	15
232	4	13	21
233	7	24	9
234	1	2	15
235	11	14	5
236	5	6	19
237	3	22	7
238	13	8	23
239	9	1	15
240	5	26	24
241	10	26	19
242	4	14	15
243	9	4	9
244	5	20	14
245	3	26	24
246	4	17	10
247	4	22	5
248	1	6	16
249	13	22	14
250	1	14	3
251	12	24	4
252	1	23	14
253	3	10	15
254	9	25	8
255	12	10	11
256	3	3	6
257	13	14	16
258	11	26	11
259	5	18	14
260	3	2	5
261	8	8	8
262	13	6	1
263	3	5	2
264	4	9	7
265	4	12	9
266	8	15	19
267	4	8	19
268	11	6	19
269	5	22	12
270	7	11	7
271	3	7	14
272	6	18	13
273	3	4	23
274	5	16	1
275	2	10	25
276	2	23	5
277	13	4	12
