number fo coils	198
number of rows (r)	15
number fo columns (n)	29
number of doors	2
number of types	29
number of cranes	2
v1	1
v2	2
lambda1	2
lambda2	4
mu	0.5
RowDisUnit	4
ColDisUnit	2
RowDisUnit_2	4
ColDisUnit_2	2
safeDistance	1
door	r	n
1	11	28
2	8	28
crane	r	n
1	0	18
2	7	13
	door
Type	1	2	
1	0	0	
2	0	0	
3	1	0	
4	0	0	
5	0	0	
6	0	0	
7	0	2	
8	0	0	
9	0	0	
10	1	1	
11	0	0	
12	1	0	
13	0	0	
14	0	1	
15	0	1	
16	1	1	
17	0	0	
18	0	0	
19	0	0	
20	1	0	
21	0	0	
22	0	0	
23	1	0	
24	0	1	
25	0	1	
26	1	0	
27	0	1	
28	1	0	
29	0	0	
coil	r	n	type
1	1	0	0
2	6	0	0
3	3	0	0
4	10	0	0
5	10	0	0
6	10	0	0
7	10	0	0
8	10	0	0
9	5	0	0
10	13	0	0
11	10	0	0
12	7	0	0
13	8	0	0
14	11	0	0
15	12	0	0
16	9	0	0
17	13	0	0
18	12	0	0
19	6	0	0
20	5	0	0
21	10	0	0
22	5	0	0
23	2	0	0
24	13	15	4
25	3	5	19
26	2	25	10
27	6	15	2
28	6	25	21
29	6	5	28
30	5	27	24
31	2	19	26
32	10	13	17
33	11	1	24
34	8	13	25
35	4	27	5
36	7	13	29
37	2	5	26
38	13	1	26
39	5	3	23
40	10	21	10
41	4	5	18
42	8	1	2
43	8	9	12
44	13	13	28
45	4	7	23
46	3	15	25
47	7	17	25
48	12	5	29
49	10	11	22
50	13	9	15
51	8	17	4
52	11	23	29
53	3	3	5
54	3	25	16
55	2	15	17
56	6	11	19
57	3	13	2
58	8	23	16
59	5	23	19
60	1	3	11
61	12	17	19
62	9	7	16
63	4	6	19
64	7	21	8
65	1	13	28
66	3	9	17
67	12	7	8
68	11	9	4
69	11	13	16
70	13	3	11
71	3	17	13
72	11	27	20
73	6	1	17
74	10	1	13
75	5	5	9
76	9	15	2
77	11	5	17
78	9	19	28
79	8	3	8
80	1	7	16
81	10	9	29
82	7	25	6
83	6	13	25
84	12	11	28
85	5	1	13
86	12	3	25
87	11	25	19
88	3	19	13
89	13	7	27
90	3	21	12
91	11	24	2
92	6	12	22
93	5	19	4
94	13	5	8
95	10	3	25
96	9	25	15
97	8	19	11
98	11	17	6
99	5	2	19
100	5	9	16
101	12	27	22
102	2	13	26
103	9	1	23
104	5	13	4
105	6	27	6
106	2	9	18
107	1	27	18
108	9	23	18
109	1	15	23
110	3	16	9
111	1	11	16
112	6	3	14
113	13	2	8
114	6	9	12
115	8	18	29
116	9	9	6
117	10	27	20
118	11	3	7
119	1	14	3
120	4	9	16
121	12	6	21
122	13	8	13
123	12	25	29
124	7	19	26
125	3	4	3
126	3	23	5
127	10	12	1
128	9	5	8
129	7	27	20
130	1	17	8
131	9	3	27
132	4	13	13
133	13	19	27
134	1	1	13
135	1	2	10
136	13	17	28
137	11	19	10
138	9	21	10
139	13	23	26
140	3	20	25
141	11	2	13
142	12	15	25
143	6	2	11
144	8	15	18
145	4	3	11
146	9	8	9
147	1	25	27
148	2	11	26
149	10	25	14
150	1	12	24
151	2	12	29
152	9	4	13
153	8	25	7
154	12	19	13
155	11	15	5
156	13	27	16
157	8	14	6
158	8	21	2
159	6	21	11
160	13	14	10
161	10	19	12
162	5	21	19
163	12	9	12
164	10	26	19
165	5	17	17
166	13	18	6
167	3	7	28
168	4	4	26
169	13	11	5
170	9	27	18
171	9	2	29
172	2	3	1
173	9	6	9
174	8	11	26
175	13	21	1
176	13	6	5
177	8	20	13
178	7	7	17
179	1	16	8
180	3	8	1
181	7	9	27
182	4	25	28
183	8	7	12
184	10	23	28
185	8	27	16
186	10	10	4
187	13	20	1
188	3	18	15
189	9	11	8
190	2	4	8
191	1	19	2
192	4	11	7
193	4	10	19
194	10	5	20
195	7	26	8
196	4	1	9
197	7	1	12
198	7	11	25
