number fo coils	248
number of rows (r)	14
number fo columns (n)	29
number of doors	2
number of types	30
number of cranes	3
v1	1
v2	2
lambda1	2
lambda2	4
mu	0.5
RowDisUnit	4
ColDisUnit	2
RowDisUnit_2	4
ColDisUnit_2	2
safeDistance	1
door	r	n
1	11	28
2	5	28
crane	r	n
1	1	14
2	3	15
3	6	11
	door
Type	1	2	
1	0	0	
2	0	1	
3	0	0	
4	0	0	
5	0	0	
6	0	1	
7	0	0	
8	0	0	
9	0	0	
10	0	0	
11	0	0	
12	0	0	
13	0	0	
14	2	0	
15	1	0	
16	0	2	
17	0	1	
18	0	0	
19	0	0	
20	1	0	
21	2	1	
22	0	0	
23	0	0	
24	1	0	
25	2	0	
26	1	0	
27	0	2	
28	0	1	
29	0	1	
30	0	1	
coil	r	n	type
1	9	0	0
2	10	0	0
3	6	0	0
4	10	0	0
5	9	0	0
6	7	0	0
7	8	0	0
8	11	0	0
9	7	0	0
10	4	0	0
11	2	0	0
12	3	0	0
13	5	0	0
14	8	0	0
15	10	0	0
16	5	0	0
17	10	0	0
18	6	0	0
19	5	0	0
20	6	0	0
21	8	0	0
22	11	0	0
23	4	15	22
24	11	27	22
25	2	19	23
26	4	1	14
27	2	3	4
28	4	5	25
29	2	17	2
30	5	25	3
31	9	3	6
32	2	21	15
33	9	13	16
34	6	19	17
35	2	5	13
36	3	15	22
37	8	15	15
38	3	27	4
39	10	7	24
40	8	7	24
41	10	23	1
42	7	9	27
43	9	27	4
44	4	23	27
45	11	19	15
46	8	1	25
47	11	17	22
48	9	15	6
49	6	5	5
50	4	25	23
51	5	5	14
52	9	11	20
53	8	19	15
54	10	17	16
55	2	20	3
56	2	9	9
57	6	23	18
58	4	19	21
59	8	27	6
60	9	9	19
61	5	3	17
62	8	11	16
63	11	3	10
64	10	11	28
65	10	3	30
66	9	21	20
67	7	11	26
68	7	5	13
69	5	13	26
70	4	21	9
71	5	15	22
72	9	12	26
73	7	1	10
74	6	1	11
75	7	13	2
76	7	23	7
77	6	21	20
78	7	15	22
79	11	25	6
80	11	13	10
81	10	15	28
82	11	7	30
83	6	7	12
84	11	5	18
85	3	1	26
86	6	3	25
87	6	22	13
88	5	17	17
89	9	19	23
90	2	25	16
91	6	2	13
92	7	7	21
93	7	27	16
94	4	11	27
95	6	25	24
96	9	7	4
97	2	15	29
98	9	25	13
99	7	6	30
100	8	9	3
101	9	17	23
102	5	11	20
103	11	18	22
104	5	27	1
105	6	15	28
106	3	11	3
107	3	17	9
108	6	27	10
109	9	5	3
110	10	9	27
111	3	25	27
112	4	17	10
113	6	11	7
114	6	4	29
115	9	26	28
116	9	14	20
117	6	13	30
118	6	14	7
119	3	21	24
120	2	1	23
121	5	7	6
122	11	23	15
123	7	14	15
124	2	7	24
125	4	22	9
126	4	18	26
127	10	21	18
128	2	2	20
129	4	24	30
130	8	21	14
131	11	24	11
132	4	27	13
133	7	25	14
134	5	26	5
135	7	21	5
136	4	13	21
137	3	7	23
138	7	8	29
139	9	1	22
140	11	6	24
141	6	9	30
142	10	5	18
143	6	10	23
144	5	19	21
145	2	23	11
146	2	16	6
147	11	15	17
148	10	22	26
149	2	13	4
150	5	23	7
151	9	4	26
152	5	14	15
153	4	7	8
154	4	26	22
155	2	22	30
156	10	13	26
157	10	27	18
158	8	13	29
159	8	14	19
160	6	20	17
161	10	1	4
162	5	1	29
163	6	24	30
164	10	19	16
165	10	14	25
166	10	12	7
167	9	16	13
168	4	9	11
169	8	8	27
170	11	4	23
171	10	18	14
172	4	12	2
173	2	27	24
174	2	24	26
175	11	9	26
176	2	14	13
177	6	12	19
178	5	2	18
179	7	24	16
180	4	10	4
181	4	8	8
182	4	14	4
183	3	9	3
184	11	1	28
185	6	6	27
186	7	12	4
187	6	17	22
188	3	26	25
189	2	4	3
190	3	8	22
191	7	3	14
192	8	25	2
193	7	2	16
194	10	10	29
195	5	12	17
196	8	20	30
197	3	10	11
198	11	14	21
199	7	26	20
200	7	4	28
201	5	16	28
202	5	4	13
203	11	26	23
204	8	23	28
205	2	11	3
206	8	17	20
207	9	2	8
208	2	12	16
209	3	5	22
210	7	19	16
211	5	6	11
212	9	18	28
213	11	11	14
214	10	25	24
215	11	12	28
216	7	17	21
217	5	9	1
218	10	16	7
219	3	23	25
220	11	8	7
221	9	8	20
222	5	8	13
223	9	6	30
224	2	8	21
225	2	6	8
226	6	18	29
227	11	16	14
228	7	22	4
229	4	6	15
230	11	21	30
231	10	2	15
232	11	20	3
233	3	22	16
234	8	12	18
235	3	24	22
236	6	8	7
237	4	3	29
238	9	20	27
239	10	6	1
240	8	26	8
241	3	19	17
242	5	18	21
243	4	20	6
244	9	10	20
245	8	16	5
246	11	10	19
247	8	18	20
248	7	20	24
