tedade Kalaf	318
tedade r	10
tedade n	73
tedade darb	2
tedade type	14
tedade m	2
v1	1
v2	2
lambda1	2
lambda2	4
mu	0.5
RowDisUnit	4
ColDisUnit	2
RowDisUnit_2	4
ColDisUnit_2	2
safeD	1
darb	r	n
1	3	72
2	6	72
jaresaghil	r	n
1	1	43
2	7	38
	darb
Type	1	2	
1	4	0	
2	2	2	
3	3	0	
4	2	3	
5	0	1	
6	0	1	
7	0	2	
8	1	1	
9	0	1	
10	2	0	
11	1	2	
12	0	1	
13	0	1	
14	0	1	
kalaf	r	n	type
1	4	0	0
2	4	0	0
3	4	0	0
4	3	0	0
5	2	0	0
6	4	0	0
7	7	0	0
8	8	0	0
9	1	0	0
10	7	0	0
11	7	0	0
12	4	0	0
13	7	0	0
14	8	0	0
15	5	0	0
16	2	0	0
17	1	0	0
18	1	0	0
19	5	0	0
20	8	0	0
21	3	0	0
22	8	0	0
23	1	0	0
24	1	0	0
25	4	0	0
26	4	0	0
27	2	0	0
28	2	0	0
29	1	0	0
30	4	0	0
31	5	0	0
32	7	0	0
33	3	47	8
34	3	23	13
35	5	45	11
36	4	47	8
37	5	51	4
38	2	35	13
39	6	53	5
40	8	45	11
41	1	27	5
42	7	65	2
43	3	55	10
44	2	51	8
45	4	43	6
46	7	69	11
47	3	9	8
48	8	7	9
49	2	43	1
50	2	15	5
51	5	55	9
52	5	39	5
53	6	15	1
54	3	39	1
55	6	51	3
56	3	45	3
57	5	27	7
58	2	41	12
59	6	13	7
60	4	61	9
61	3	29	11
62	4	57	3
63	8	17	11
64	2	71	1
65	4	15	9
66	6	35	10
67	1	69	10
68	2	39	7
69	7	15	8
70	4	49	5
71	4	11	3
72	7	43	5
73	1	35	11
74	2	27	12
75	3	59	2
76	8	63	10
77	5	53	8
78	1	5	12
79	2	13	6
80	4	33	13
81	7	25	4
82	6	37	2
83	5	15	10
84	1	9	13
85	3	1	11
86	1	31	1
87	1	33	2
88	3	17	2
89	2	14	3
90	1	71	3
91	5	65	6
92	7	19	5
93	6	41	14
94	2	1	9
95	6	39	6
96	3	37	6
97	2	29	8
98	6	17	2
99	5	57	10
100	8	3	6
101	7	21	4
102	6	23	8
103	1	19	13
104	6	69	7
105	3	31	13
106	8	19	14
107	3	33	4
108	4	23	5
109	5	69	5
110	5	23	8
111	5	59	6
112	3	27	12
113	5	31	10
114	3	46	8
115	6	3	2
116	6	33	5
117	4	29	10
118	5	9	4
119	8	39	3
120	3	41	11
121	3	57	10
122	4	13	11
123	6	55	5
124	1	59	13
125	2	47	4
126	6	47	3
127	2	61	4
128	6	36	5
129	1	11	11
130	1	51	5
131	4	14	2
132	4	48	2
133	3	71	8
134	7	1	9
135	8	29	2
136	5	61	6
137	1	43	11
138	3	25	12
139	1	47	8
140	3	49	3
141	6	67	14
142	4	37	5
143	6	59	6
144	1	67	2
145	8	49	3
146	3	51	2
147	1	57	14
148	8	27	3
149	8	57	3
150	5	29	2
151	7	61	8
152	2	21	2
153	8	35	3
154	2	23	7
155	1	1	1
156	3	35	7
157	6	19	13
158	8	47	1
159	6	14	9
160	7	5	13
161	5	17	7
162	8	69	9
163	6	40	6
164	4	19	2
165	8	46	2
166	1	25	12
167	1	63	3
168	6	29	1
169	8	18	4
170	6	61	6
171	4	3	9
172	2	17	11
173	6	68	11
174	7	27	3
175	2	69	11
176	4	67	3
177	7	67	8
178	8	13	3
179	8	65	7
180	4	5	5
181	1	68	14
182	6	21	13
183	1	17	6
184	5	43	5
185	5	19	10
186	2	53	8
187	1	55	3
188	8	11	11
189	5	33	1
190	8	67	2
191	3	48	2
192	6	20	4
193	6	38	12
194	3	19	8
195	7	7	5
196	4	59	6
197	7	6	3
198	6	57	4
199	2	65	3
200	5	54	8
201	5	3	4
202	3	24	7
203	8	5	12
204	2	45	7
205	4	4	13
206	3	26	10
207	1	10	3
208	7	9	12
209	1	41	4
210	2	67	3
211	3	21	13
212	6	18	1
213	5	63	11
214	7	63	13
215	5	58	6
216	8	41	3
217	5	13	3
218	3	58	9
219	4	53	7
220	8	59	14
221	3	28	11
222	6	52	9
223	7	41	9
224	8	9	12
225	6	54	10
226	4	1	13
227	1	53	8
228	5	67	7
229	7	11	11
230	2	37	12
231	4	39	4
232	6	60	8
233	5	1	9
234	6	25	9
235	7	37	13
236	8	15	9
237	6	16	3
238	7	49	7
239	4	25	4
240	8	53	11
241	4	9	11
242	3	3	1
243	3	7	10
244	2	49	12
245	8	4	4
246	3	5	8
247	6	11	12
248	7	66	7
249	6	12	2
250	5	47	13
251	4	51	13
252	6	31	12
253	3	61	9
254	5	71	12
255	1	49	13
256	4	65	4
257	4	31	5
258	3	36	7
259	3	11	10
260	7	47	9
261	2	28	8
262	5	68	3
263	3	22	14
264	5	21	12
265	3	38	1
266	8	37	2
267	5	46	10
268	6	34	5
269	8	1	5
270	3	8	8
271	7	53	4
272	5	62	13
273	1	37	13
274	6	71	14
275	4	21	3
276	6	45	5
277	2	68	10
278	7	45	10
279	2	19	3
280	1	45	3
281	8	21	7
282	7	35	1
283	3	40	2
284	7	17	8
285	3	4	5
286	2	5	12
287	3	6	13
288	4	69	4
289	4	50	14
290	3	67	12
291	2	44	4
292	4	60	5
293	1	52	3
294	8	61	3
295	7	3	13
296	4	71	4
297	6	65	10
298	3	65	13
299	1	44	11
300	1	34	14
301	4	58	12
302	4	41	13
303	3	69	8
304	2	22	12
305	2	70	2
306	8	38	2
307	3	70	3
308	6	22	2
309	5	22	1
310	7	13	5
311	2	36	2
312	6	1	14
313	3	15	12
314	1	18	2
315	4	24	5
316	7	71	2
317	8	68	4
318	6	27	12
