tedade Kalaf	594
tedade r	10
tedade n	151
tedade darb	2
tedade type	28
tedade m	3
v1	1
v2	2
lambda1	2
lambda2	4
mu	0.5
RowDisUnit	4
ColDisUnit	2
RowDisUnit_2	4
ColDisUnit_2	2
safeD	1
darb	r	n
1	3	150
2	5	150
jaresaghil	r	n
1	0	65
2	5	53
3	8	71
	darb
Type	1	2	
1	0	2	
2	1	0	
3	2	2	
4	0	0	
5	4	2	
6	1	0	
7	1	0	
8	2	1	
9	1	0	
10	4	0	
11	2	3	
12	0	0	
13	1	1	
14	0	0	
15	2	2	
16	1	0	
17	2	3	
18	0	0	
19	1	3	
20	0	1	
21	0	0	
22	0	2	
23	0	1	
24	1	0	
25	1	2	
26	2	3	
27	1	2	
28	0	1	
kalaf	r	n	type
1	5	0	0
2	2	0	0
3	2	0	0
4	4	0	0
5	7	0	0
6	6	0	0
7	3	0	0
8	3	0	0
9	5	0	0
10	2	0	0
11	2	0	0
12	7	0	0
13	4	0	0
14	5	0	0
15	4	0	0
16	3	0	0
17	3	0	0
18	7	0	0
19	6	0	0
20	7	0	0
21	6	0	0
22	5	0	0
23	4	0	0
24	3	0	0
25	5	0	0
26	6	0	0
27	2	0	0
28	6	0	0
29	3	0	0
30	7	0	0
31	2	0	0
32	6	0	0
33	6	0	0
34	6	0	0
35	3	0	0
36	6	0	0
37	6	0	0
38	2	0	0
39	5	0	0
40	7	0	0
41	6	0	0
42	2	0	0
43	7	0	0
44	7	0	0
45	3	0	0
46	3	0	0
47	6	0	0
48	2	0	0
49	5	0	0
50	3	0	0
51	6	0	0
52	5	0	0
53	6	0	0
54	4	0	0
55	5	147	25
56	5	123	23
57	7	19	2
58	5	67	15
59	7	11	19
60	7	109	10
61	2	133	18
62	3	131	21
63	4	49	4
64	3	127	25
65	2	111	22
66	6	45	18
67	2	129	12
68	7	137	2
69	2	115	3
70	3	37	16
71	7	149	10
72	3	1	10
73	2	31	1
74	3	69	16
75	3	113	7
76	3	21	8
77	7	69	24
78	2	55	6
79	6	65	24
80	7	13	16
81	3	91	24
82	4	19	25
83	3	5	1
84	5	131	12
85	2	45	15
86	4	55	22
87	4	115	12
88	4	25	23
89	4	133	28
90	6	27	11
91	7	49	22
92	5	79	25
93	5	89	13
94	6	35	9
95	4	35	23
96	3	133	9
97	3	71	19
98	3	123	5
99	7	147	8
100	3	9	1
101	4	63	23
102	5	5	22
103	7	35	13
104	6	141	15
105	5	1	7
106	6	55	22
107	2	117	14
108	6	17	14
109	3	81	13
110	3	119	21
111	4	5	10
112	2	57	8
113	3	59	3
114	5	31	23
115	2	91	6
116	7	3	6
117	6	131	20
118	7	143	3
119	3	107	24
120	2	15	5
121	5	135	6
122	6	149	4
123	2	75	16
124	3	15	22
125	7	129	23
126	7	87	15
127	3	70	13
128	6	29	2
129	6	83	7
130	5	37	23
131	7	81	1
132	4	85	9
133	4	95	15
134	7	125	13
135	5	17	17
136	3	47	12
137	4	111	4
138	2	71	4
139	5	27	27
140	2	149	20
141	7	65	22
142	7	9	9
143	3	97	9
144	3	33	10
145	2	56	27
146	4	15	2
147	3	141	7
148	3	87	18
149	6	109	15
150	6	39	16
151	5	85	21
152	3	83	11
153	5	97	14
154	2	77	25
155	4	65	16
156	5	53	23
157	2	63	24
158	7	73	5
159	3	13	4
160	2	35	4
161	4	29	18
162	4	141	16
163	3	111	5
164	2	105	6
165	7	57	13
166	4	53	28
167	3	99	18
168	2	95	5
169	5	47	14
170	6	75	22
171	3	51	10
172	3	132	13
173	4	97	15
174	7	12	13
175	4	37	3
176	4	137	19
177	5	13	16
178	3	63	27
179	3	109	20
180	2	87	12
181	4	83	25
182	3	110	26
183	3	39	16
184	5	93	13
185	6	105	21
186	6	19	20
187	4	105	8
188	7	117	1
189	6	37	1
190	3	17	21
191	3	61	19
192	7	95	22
193	2	11	20
194	5	81	20
195	4	103	5
196	7	131	24
197	4	87	9
198	4	109	10
199	4	47	2
200	3	105	25
201	4	86	14
202	6	115	18
203	5	33	21
204	3	143	6
205	6	59	7
206	4	23	7
207	5	77	11
208	3	43	21
209	5	78	7
210	7	135	15
211	2	5	25
212	2	69	17
213	7	53	23
214	4	69	3
215	7	133	17
216	6	89	17
217	7	29	9
218	6	147	21
219	3	38	8
220	4	33	8
221	4	149	10
222	2	29	5
223	7	97	19
224	4	59	1
225	2	103	19
226	4	73	4
227	3	3	21
228	7	119	4
229	5	21	4
230	7	77	19
231	4	147	5
232	4	39	2
233	5	141	20
234	5	69	6
235	6	57	14
236	7	63	21
237	3	62	18
238	2	89	19
239	7	111	26
240	7	41	4
241	5	91	10
242	7	110	7
243	3	137	16
244	5	57	1
245	5	61	18
246	4	21	23
247	5	65	19
248	4	84	7
249	2	27	28
250	6	85	4
251	3	67	4
252	5	7	18
253	7	130	17
254	3	55	15
255	6	113	6
256	4	61	15
257	4	139	19
258	3	29	3
259	3	49	3
260	7	148	28
261	4	1	13
262	7	75	28
263	3	57	28
264	4	45	8
265	7	89	24
266	6	125	24
267	4	51	18
268	4	22	10
269	4	20	11
270	4	119	19
271	5	15	26
272	5	35	8
273	4	93	22
274	5	107	22
275	5	149	23
276	2	51	27
277	3	35	18
278	4	148	22
279	5	45	12
280	5	113	26
281	4	107	27
282	3	108	23
283	6	73	13
284	3	135	22
285	7	127	23
286	2	143	23
287	2	76	5
288	6	143	10
289	2	53	14
290	7	85	12
291	6	69	15
292	6	36	27
293	3	106	20
294	7	61	18
295	6	28	5
296	6	74	16
297	4	50	12
298	4	145	13
299	2	127	17
300	7	121	24
301	6	79	20
302	2	41	19
303	7	47	7
304	3	93	1
305	2	21	16
306	7	115	26
307	7	123	1
308	5	75	23
309	3	45	24
310	2	1	25
311	7	134	17
312	2	19	16
313	3	68	17
314	4	46	10
315	3	2	6
316	4	3	14
317	4	110	24
318	3	50	24
319	6	7	3
320	4	81	16
321	6	47	19
322	7	27	6
323	6	13	2
324	5	6	26
325	2	33	15
326	4	89	8
327	6	139	25
328	2	93	27
329	7	105	14
330	4	62	2
331	5	51	24
332	4	7	24
333	5	9	7
334	3	41	25
335	3	77	16
336	5	83	2
337	7	21	13
338	5	105	4
339	4	6	23
340	2	125	22
341	6	58	28
342	5	29	8
343	7	122	27
344	7	120	26
345	7	64	26
346	3	117	28
347	4	117	6
348	4	9	18
349	6	31	22
350	3	92	7
351	2	20	28
352	3	4	14
353	3	103	6
354	4	104	4
355	6	97	27
356	5	30	24
357	5	121	2
358	5	19	11
359	7	1	27
360	3	40	11
361	5	71	8
362	2	131	7
363	5	111	11
364	5	16	11
365	4	67	21
366	6	148	6
367	7	20	25
368	3	44	23
369	4	79	24
370	2	113	20
371	4	125	22
372	6	33	24
373	4	118	10
374	7	139	7
375	3	42	24
376	2	137	14
377	2	54	15
378	2	94	19
379	5	76	14
380	3	27	23
381	6	43	10
382	5	8	22
383	4	101	22
384	2	126	15
385	3	101	15
386	2	147	20
387	4	2	7
388	2	121	17
389	7	48	8
390	5	87	1
391	4	52	16
392	6	101	11
393	4	54	6
394	6	3	12
395	6	34	7
396	2	130	22
397	7	118	8
398	5	25	27
399	2	32	19
400	7	93	5
401	6	77	3
402	2	67	12
403	4	138	12
404	6	18	17
405	6	87	10
406	4	146	17
407	3	129	4
408	2	49	24
409	4	8	15
410	3	73	1
411	6	61	15
412	7	83	27
413	7	145	11
414	2	13	17
415	6	86	5
416	3	56	6
417	7	74	5
418	4	64	19
419	7	39	2
420	2	90	7
421	3	112	22
422	6	60	18
423	6	63	10
424	3	14	16
425	4	123	13
426	2	81	10
427	7	37	16
428	7	62	26
429	7	107	3
430	5	122	11
431	6	49	2
432	6	56	8
433	4	34	18
434	7	138	1
435	7	113	11
436	5	129	24
437	4	66	26
438	6	127	18
439	7	101	26
440	7	10	6
441	2	92	13
442	5	125	15
443	2	145	10
444	3	36	5
445	6	53	19
446	3	31	12
447	4	91	9
448	6	32	15
449	3	89	20
450	2	25	23
451	7	51	16
452	2	17	25
453	3	19	7
454	4	96	17
455	3	7	4
456	6	111	19
457	2	104	18
458	2	28	27
459	5	106	4
460	4	17	8
461	6	54	21
462	4	106	26
463	5	49	27
464	5	14	16
465	2	141	26
466	7	103	24
467	7	112	22
468	7	2	7
469	7	17	13
470	6	145	25
471	7	40	4
472	2	101	8
473	5	101	14
474	4	124	17
475	5	18	25
476	6	88	1
477	2	30	22
478	7	106	22
479	3	90	4
480	5	46	5
481	4	108	28
482	3	82	5
483	7	116	16
484	3	28	23
485	2	144	10
486	3	16	8
487	5	28	9
488	6	133	23
489	2	52	11
490	3	134	22
491	2	119	1
492	7	146	6
493	3	85	13
494	5	137	4
495	2	16	28
496	6	9	9
497	7	108	7
498	5	55	25
499	7	126	25
500	4	94	20
501	2	112	2
502	2	132	11
503	6	95	16
504	5	145	7
505	6	25	2
506	3	79	15
507	3	60	24
508	3	11	18
509	4	11	8
510	2	83	6
511	5	99	18
512	2	142	26
513	2	43	6
514	7	67	14
515	2	65	16
516	5	3	22
517	5	124	26
518	2	85	1
519	6	41	13
520	4	16	17
521	4	71	2
522	7	52	25
523	7	18	23
524	6	112	28
525	4	57	18
526	2	14	10
527	7	104	12
528	2	70	3
529	4	121	23
530	6	137	5
531	3	147	24
532	5	63	23
533	2	118	11
534	2	146	16
535	6	110	3
536	6	121	20
537	7	96	14
538	2	73	6
539	6	132	1
540	3	23	7
541	7	55	13
542	6	123	12
543	3	84	25
544	2	84	11
545	6	114	27
546	3	78	15
547	3	139	19
548	6	84	9
549	6	26	1
550	2	39	14
551	2	97	8
552	5	43	3
553	6	135	2
554	2	66	11
555	2	116	8
556	6	71	4
557	4	90	4
558	5	54	20
559	7	28	23
560	2	40	28
561	4	60	11
562	3	125	24
563	5	127	23
564	4	102	23
565	2	37	21
566	7	99	24
567	2	7	17
568	5	109	3
569	6	81	7
570	4	13	22
571	6	80	16
572	4	14	6
573	3	88	21
574	4	10	28
575	4	56	22
576	3	12	2
577	2	107	2
578	2	135	19
579	5	95	10
580	2	72	14
581	7	86	3
582	4	48	19
583	5	44	13
584	4	129	4
585	6	72	20
586	7	128	8
587	4	18	6
588	2	134	25
589	2	88	25
590	5	115	14
591	2	109	17
592	7	98	7
593	2	38	9
594	2	42	27
